time,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
8.619992971420288,-0.052297568738362,0.158818242659560,1.523788823604981,-0.664862236984407,0.681412759976403,-0.212868993685366,-2.722768700069750,2.704036400754498,-1.326161490166061,-3.225424864840011,3.627395301510507,-5.525054717546106,1.819842589567033,0.620485308320911,1
8.630052328109741,-0.059124279511947,0.165810576436061,1.521579347972350,-0.692411135426300,0.708796389360370,-0.226492495361386,-2.753756119973336,2.739909310134862,-1.382605093546112,-2.936753321263348,3.504596624683461,-5.687402932665814,1.826072105108670,0.618010988179737,1
8.639996051788330,-0.066144664360782,0.172993275749173,1.519258338328418,-0.719929575504098,0.736207916983257,-0.240519816098799,-2.781885223690818,2.774515516255817,-1.438970122958944,-2.777601885434153,3.520305099305618,-5.512299988781209,1.832207836101605,0.616958299984009,1
8.649992465972900,-0.073481902930216,0.180493025696669,1.516780841214215,-0.747880260007598,0.764125096341967,-0.255174598193894,-2.809354080530338,2.810321044300482,-1.491884751751730,-2.715975978585341,3.638562192213283,-5.072185229680802,1.838376717011752,0.617076842154384,1
8.660091400146484,-0.081178605728133,0.188354002960125,1.514126856229726,-0.776389754456433,0.792694309209624,-0.270492454826989,-2.836434363606401,2.847575307174500,-1.540847702017504,-2.645568505041463,3.735407950402081,-4.623653282077982,1.844609107603109,0.617153862941924,1
8.670014619827271,-0.089022971890001,0.196360895109483,1.511366101359398,-0.804665341501510,0.821136635015766,-0.286002999420752,-2.862312294507502,2.885026132622168,-1.584529681311394,-2.568856412589184,3.809259844987924,-4.179908963592253,1.850733463224330,0.617187719243999,1
8.679999113082886,-0.097200242417644,0.204703966994319,1.508430850544742,-0.833370752537442,0.850133009602075,-0.302024625793135,-2.887546035101152,2.923345055891685,-1.624025502629756,-2.484580946110603,3.863067052737362,-3.731222903615398,1.856895765952153,0.617179944786151,1
8.689994573593140,-0.105674000536963,0.213347278326988,1.505330549150635,-0.862352954962007,0.879543991023525,-0.318434819559684,-2.911928607599685,2.962140920864395,-1.659066609141796,-2.393534810156584,3.897136761539929,-3.280682476684538,1.863063961220878,0.617130130781106,1
8.699991226196289,-0.114441599817332,0.222289515725753,1.502063442064445,-0.891583993727744,0.909354117411766,-0.335178355801421,-2.935377241097828,3.001194710395568,-1.689610506519960,-2.296193890458628,3.912200399279488,-2.829376167991595,1.869233508061951,0.617038226254202,1
8.710004091262817,-0.123516215253154,0.231545630888877,1.498622300542708,-0.921087492741849,0.939599441502450,-0.352221002457832,-2.957639657692353,3.040176205570687,-1.712964565901113,-2.151616425893199,3.873125763215040,-1.840206465881954,1.875403320822102,0.615360207229674,1
